date,datetime,cash_type,card,money,coffee_name,hour,transaction_category,day,month,year,month_name,datetime_time
23/05/2024,56:27.2,card,ANON-0000-0000-0203,37.72,Cappuccino,15,Medium,23,5,2024,May,56:27.2
23/05/2024,18:14.1,card,ANON-0000-0000-0180,37.72,Cappuccino,16,Medium,23,5,2024,May,18:14.1
23/05/2024,41:00.0,card,ANON-0000-0000-0077,37.72,Latte,16,Medium,23,5,2024,May,41:00.0
23/05/2024,14:33.2,card,ANON-0000-0000-0153,37.72,Cappuccino,17,Medium,23,5,2024,May,14:33.2
23/05/2024,15:44.9,card,ANON-0000-0000-0153,37.72,Latte,17,Medium,23,5,2024,May,15:44.9
23/05/2024,03:53.9,card,ANON-0000-0000-0204,27.92,Cortado,19,Medium,23,5,2024,May,03:53.9
23/05/2024,17:28.4,card,ANON-0000-0000-0134,37.72,Cappuccino,19,Medium,23,5,2024,May,17:28.4
23/05/2024,18:26.4,card,ANON-0000-0000-0205,37.72,Cappuccino,19,Medium,23,5,2024,May,18:26.4
23/05/2024,42:31.5,card,ANON-0000-0000-0206,37.72,Cappuccino,19,Medium,23,5,2024,May,42:31.5
23/05/2024,15:01.4,card,ANON-0000-0000-0207,37.72,Cappuccino,20,Medium,23,5,2024,May,15:01.4
23/05/2024,16:24.2,card,ANON-0000-0000-0207,37.72,Latte,20,Medium,23,5,2024,May,16:24.2
23/05/2024,48:10.8,card,ANON-0000-0000-0208,32.82,Americano with Milk,22,Medium,23,5,2024,May,48:10.8
23/05/2024,55:36.9,cash,Cash,39,Hot Chocolate,22,Medium,23,5,2024,May,55:36.9
24/05/2024,11:59.2,card,ANON-0000-0000-0141,27.92,Cortado,11,Medium,24,5,2024,May,11:59.2
24/05/2024,15:08.3,card,ANON-0000-0000-0012,27.92,Americano,11,Medium,24,5,2024,May,15:08.3
24/05/2024,16:13.0,card,ANON-0000-0000-0012,27.92,Americano,11,Medium,24,5,2024,May,16:13.0
24/05/2024,07:19.8,card,ANON-0000-0000-0081,37.72,Hot Chocolate,16,Medium,24,5,2024,May,07:19.8
24/05/2024,17:40.3,card,ANON-0000-0000-0209,27.92,Cortado,18,Medium,24,5,2024,May,17:40.3
24/05/2024,18:36.7,card,ANON-0000-0000-0209,27.92,Cortado,18,Medium,24,5,2024,May,18:36.7
24/05/2024,30:40.2,card,ANON-0000-0000-0210,32.82,Americano with Milk,22,Medium,24,5,2024,May,30:40.2
25/05/2024,40:58.8,cash,Cash,29,Americano,7,Medium,25,5,2024,May,40:58.8
25/05/2024,13:53.4,card,ANON-0000-0000-0211,37.72,Latte,12,Medium,25,5,2024,May,13:53.4
25/05/2024,40:23.6,cash,Cash,29,Americano,12,Medium,25,5,2024,May,40:23.6
25/05/2024,42:10.3,card,ANON-0000-0000-0212,32.82,Americano with Milk,12,Medium,25,5,2024,May,42:10.3
25/05/2024,43:13.3,card,ANON-0000-0000-0212,32.82,Americano with Milk,12,Medium,25,5,2024,May,43:13.3
25/05/2024,58:12.0,card,ANON-0000-0000-0213,32.82,Americano with Milk,12,Medium,25,5,2024,May,58:12.0
25/05/2024,47:09.6,card,ANON-0000-0000-0040,32.82,Americano with Milk,16,Medium,25,5,2024,May,47:09.6
25/05/2024,48:16.8,card,ANON-0000-0000-0040,27.92,Americano,16,Medium,25,5,2024,May,48:16.8
26/05/2024,20:02.2,card,ANON-0000-0000-0001,37.72,Latte,10,Medium,26,5,2024,May,20:02.2
26/05/2024,24:49.8,card,ANON-0000-0000-0214,32.82,Americano with Milk,14,Medium,26,5,2024,May,24:49.8
26/05/2024,26:05.2,card,ANON-0000-0000-0215,27.92,Cortado,14,Medium,26,5,2024,May,26:05.2
26/05/2024,40:58.9,card,ANON-0000-0000-0216,32.82,Americano with Milk,14,Medium,26,5,2024,May,40:58.9
26/05/2024,19:15.5,card,ANON-0000-0000-0217,37.72,Cappuccino,17,Medium,26,5,2024,May,19:15.5
26/05/2024,09:52.8,card,ANON-0000-0000-0218,37.72,Hot Chocolate,18,Medium,26,5,2024,May,09:52.8
26/05/2024,11:02.2,card,ANON-0000-0000-0218,37.72,Hot Chocolate,18,Medium,26,5,2024,May,11:02.2
26/05/2024,13:14.3,card,ANON-0000-0000-0218,27.92,Americano,18,Medium,26,5,2024,May,13:14.3
26/05/2024,39:18.8,card,ANON-0000-0000-0219,37.72,Latte,18,Medium,26,5,2024,May,39:18.8
26/05/2024,59:15.0,card,ANON-0000-0000-0220,37.72,Hot Chocolate,20,Medium,26,5,2024,May,59:15.0
26/05/2024,00:05.6,card,ANON-0000-0000-0220,37.72,Cappuccino,21,Medium,26,5,2024,May,00:05.6
26/05/2024,02:36.9,card,ANON-0000-0000-0221,27.92,Cortado,21,Medium,26,5,2024,May,02:36.9
26/05/2024,03:51.8,card,ANON-0000-0000-0222,37.72,Cappuccino,21,Medium,26,5,2024,May,03:51.8
26/05/2024,04:58.8,card,ANON-0000-0000-0221,37.72,Latte,21,Medium,26,5,2024,May,04:58.8
26/05/2024,06:02.6,card,ANON-0000-0000-0223,37.72,Cappuccino,21,Medium,26,5,2024,May,06:02.6
27/05/2024,34:55.3,card,ANON-0000-0000-0012,27.92,Americano,11,Medium,27,5,2024,May,34:55.3
27/05/2024,05:21.7,card,ANON-0000-0000-0224,32.82,Americano with Milk,14,Medium,27,5,2024,May,05:21.7
27/05/2024,06:43.6,card,ANON-0000-0000-0224,37.72,Cocoa,14,Medium,27,5,2024,May,06:43.6
27/05/2024,11:34.1,card,ANON-0000-0000-0225,27.92,Americano,15,Medium,27,5,2024,May,11:34.1
27/05/2024,14:05.8,card,ANON-0000-0000-0225,27.92,Americano,15,Medium,27,5,2024,May,14:05.8
27/05/2024,50:55.8,card,ANON-0000-0000-0203,37.72,Latte,17,Medium,27,5,2024,May,50:55.8
27/05/2024,00:51.0,card,ANON-0000-0000-0226,27.92,Americano,18,Medium,27,5,2024,May,00:51.0
27/05/2024,16:27.4,card,ANON-0000-0000-0227,37.72,Latte,19,Medium,27,5,2024,May,16:27.4
27/05/2024,17:38.7,card,ANON-0000-0000-0228,37.72,Latte,19,Medium,27,5,2024,May,17:38.7
27/05/2024,29:07.1,card,ANON-0000-0000-0192,32.82,Americano with Milk,21,Medium,27,5,2024,May,29:07.1
27/05/2024,30:19.8,card,ANON-0000-0000-0206,37.72,Cappuccino,21,Medium,27,5,2024,May,30:19.8
28/05/2024,37:09.0,card,ANON-0000-0000-0012,32.82,Americano with Milk,8,Medium,28,5,2024,May,37:09.0
28/05/2024,20:10.7,card,ANON-0000-0000-0097,32.82,Americano with Milk,9,Medium,28,5,2024,May,20:10.7
28/05/2024,48:18.5,card,ANON-0000-0000-0229,37.72,Cappuccino,11,Medium,28,5,2024,May,48:18.5
28/05/2024,14:40.4,card,ANON-0000-0000-0230,37.72,Cappuccino,13,Medium,28,5,2024,May,14:40.4
28/05/2024,10:53.7,card,ANON-0000-0000-0194,37.72,Cocoa,14,Medium,28,5,2024,May,10:53.7
28/05/2024,25:39.3,card,ANON-0000-0000-0141,27.92,Cortado,16,Medium,28,5,2024,May,25:39.3
28/05/2024,21:44.0,cash,Cash,39,Cappuccino,17,Medium,28,5,2024,May,21:44.0
28/05/2024,09:29.1,card,ANON-0000-0000-0231,27.92,Americano,19,Medium,28,5,2024,May,09:29.1
28/05/2024,10:31.1,card,ANON-0000-0000-0231,37.72,Latte,19,Medium,28,5,2024,May,10:31.1
28/05/2024,24:32.2,card,ANON-0000-0000-0009,32.82,Americano with Milk,20,Medium,28,5,2024,May,24:32.2
28/05/2024,50:19.4,card,ANON-0000-0000-0012,27.92,Americano,20,Medium,28,5,2024,May,50:19.4
29/05/2024,14:43.7,card,ANON-0000-0000-0232,37.72,Latte,9,Medium,29,5,2024,May,14:43.7
29/05/2024,48:46.8,cash,Cash,39,Latte,10,Medium,29,5,2024,May,48:46.8
29/05/2024,14:02.9,card,ANON-0000-0000-0233,37.72,Hot Chocolate,11,Medium,29,5,2024,May,14:02.9
29/05/2024,10:48.5,card,ANON-0000-0000-0234,27.92,Americano,15,Medium,29,5,2024,May,10:48.5
29/05/2024,22:56.3,card,ANON-0000-0000-0235,37.72,Latte,15,Medium,29,5,2024,May,22:56.3
29/05/2024,45:12.7,card,ANON-0000-0000-0236,37.72,Cappuccino,15,Medium,29,5,2024,May,45:12.7
29/05/2024,45:03.9,card,ANON-0000-0000-0237,37.72,Latte,16,Medium,29,5,2024,May,45:04.0
29/05/2024,24:03.3,card,ANON-0000-0000-0238,27.92,Cortado,18,Medium,29,5,2024,May,24:03.3
29/05/2024,24:59.3,card,ANON-0000-0000-0238,37.72,Latte,18,Medium,29,5,2024,May,24:59.3
29/05/2024,30:42.2,card,ANON-0000-0000-0239,37.72,Hot Chocolate,20,Medium,29,5,2024,May,30:42.2
29/05/2024,32:35.2,card,ANON-0000-0000-0240,37.72,Cocoa,20,Medium,29,5,2024,May,32:35.2
30/05/2024,29:06.3,card,ANON-0000-0000-0241,37.72,Cappuccino,8,Medium,30,5,2024,May,29:06.3
30/05/2024,30:21.6,card,ANON-0000-0000-0241,37.72,Latte,8,Medium,30,5,2024,May,30:21.6
30/05/2024,37:05.4,card,ANON-0000-0000-0242,32.82,Americano with Milk,8,Medium,30,5,2024,May,37:05.4
30/05/2024,47:59.1,card,ANON-0000-0000-0001,37.72,Latte,9,Medium,30,5,2024,May,47:59.1
30/05/2024,56:15.5,card,ANON-0000-0000-0097,32.82,Americano with Milk,14,Medium,30,5,2024,May,56:15.5
30/05/2024,16:15.7,card,ANON-0000-0000-0243,23.02,Espresso,15,Medium,30,5,2024,May,16:15.7
30/05/2024,17:38.7,card,ANON-0000-0000-0012,23.02,Espresso,15,Medium,30,5,2024,May,17:38.7
30/05/2024,53:11.2,card,ANON-0000-0000-0206,37.72,Cappuccino,19,Medium,30,5,2024,May,53:11.2
30/05/2024,31:05.4,card,ANON-0000-0000-0244,37.72,Latte,20,Medium,30,5,2024,May,31:05.4
30/05/2024,46:13.8,card,ANON-0000-0000-0009,37.72,Hot Chocolate,20,Medium,30,5,2024,May,46:13.8
30/05/2024,47:21.6,card,ANON-0000-0000-0009,32.82,Americano with Milk,20,Medium,30,5,2024,May,47:21.6
31/05/2024,53:57.3,card,ANON-0000-0000-0245,32.82,Americano with Milk,7,Medium,31,5,2024,May,53:57.3
31/05/2024,21:07.8,card,ANON-0000-0000-0246,37.72,Latte,9,Medium,31,5,2024,May,21:07.8
31/05/2024,23:58.8,cash,Cash,39,Latte,9,Medium,31,5,2024,May,23:58.8
31/05/2024,38:07.9,card,ANON-0000-0000-0247,37.72,Hot Chocolate,10,Medium,31,5,2024,May,38:07.9
31/05/2024,39:06.1,card,ANON-0000-0000-0248,37.72,Cocoa,10,Medium,31,5,2024,May,39:06.1
31/05/2024,50:13.0,card,ANON-0000-0000-0249,32.82,Americano with Milk,14,Medium,31,5,2024,May,50:13.0
31/05/2024,23:44.6,card,ANON-0000-0000-0250,37.72,Latte,18,Medium,31,5,2024,May,23:44.6
31/05/2024,25:03.3,card,ANON-0000-0000-0250,37.72,Latte,18,Medium,31,5,2024,May,25:03.3
31/05/2024,06:39.2,card,ANON-0000-0000-0180,37.72,Cappuccino,20,Medium,31,5,2024,May,06:39.2
31/05/2024,33:06.4,card,ANON-0000-0000-0134,32.82,Americano with Milk,20,Medium,31,5,2024,May,33:06.4
31/05/2024,34:32.9,card,ANON-0000-0000-0134,37.72,Latte,20,Medium,31,5,2024,May,34:32.9
31/05/2024,05:47.1,card,ANON-0000-0000-0206,37.72,Cappuccino,22,Medium,31,5,2024,May,05:47.1
31/05/2024,06:52.5,card,ANON-0000-0000-0206,32.82,Americano with Milk,22,Medium,31,5,2024,May,06:52.5
31/05/2024,07:55.4,card,ANON-0000-0000-0206,27.92,Cortado,22,Medium,31,5,2024,May,07:55.4
01/06/2024,27:01.7,card,ANON-0000-0000-0141,27.92,Cortado,8,Medium,1,6,2024,June,27:01.7
01/06/2024,48:24.7,card,ANON-0000-0000-0232,37.72,Latte,9,Medium,1,6,2024,June,48:24.7
01/06/2024,38:09.4,card,ANON-0000-0000-0250,37.72,Latte,11,Medium,1,6,2024,June,38:09.4
01/06/2024,28:53.7,card,ANON-0000-0000-0097,32.82,Americano with Milk,14,Medium,1,6,2024,June,28:53.7
01/06/2024,20:12.8,card,ANON-0000-0000-0251,32.82,Americano with Milk,18,Medium,1,6,2024,June,20:12.8
01/06/2024,21:15.4,card,ANON-0000-0000-0251,32.82,Americano with Milk,18,Medium,1,6,2024,June,21:15.4
01/06/2024,50:10.5,card,ANON-0000-0000-0154,37.72,Cappuccino,20,Medium,1,6,2024,June,50:10.5
01/06/2024,51:13.6,card,ANON-0000-0000-0154,37.72,Cappuccino,20,Medium,1,6,2024,June,51:13.6
01/06/2024,54:59.3,cash,Cash,39,Cocoa,20,Medium,1,6,2024,June,54:59.3
01/06/2024,59:09.7,card,ANON-0000-0000-0252,37.72,Cocoa,20,Medium,1,6,2024,June,59:09.7
01/06/2024,51:05.0,card,ANON-0000-0000-0009,32.82,Americano with Milk,21,Medium,1,6,2024,June,51:05.0
02/06/2024,03:25.8,card,ANON-0000-0000-0009,37.72,Latte,20,Medium,2,6,2024,June,03:25.8
02/06/2024,24:02.4,card,ANON-0000-0000-0040,32.82,Americano with Milk,20,Medium,2,6,2024,June,24:02.4
02/06/2024,25:07.2,card,ANON-0000-0000-0040,37.72,Cappuccino,20,Medium,2,6,2024,June,25:07.2
02/06/2024,07:20.5,card,ANON-0000-0000-0097,32.82,Americano with Milk,21,Medium,2,6,2024,June,07:20.5
02/06/2024,30:12.4,card,ANON-0000-0000-0253,37.72,Latte,21,Medium,2,6,2024,June,30:12.4
02/06/2024,43:10.6,cash,Cash,34,Americano with Milk,22,Medium,2,6,2024,June,43:10.6
03/06/2024,12:04.1,card,ANON-0000-0000-0001,37.72,Latte,10,Medium,3,6,2024,June,12:04.1
03/06/2024,27:49.8,card,ANON-0000-0000-0191,37.72,Latte,10,Medium,3,6,2024,June,27:49.8
03/06/2024,31:42.3,card,ANON-0000-0000-0025,37.72,Cappuccino,14,Medium,3,6,2024,June,31:42.3
03/06/2024,33:01.0,card,ANON-0000-0000-0024,32.82,Americano with Milk,14,Medium,3,6,2024,June,33:01.0
03/06/2024,34:06.9,card,ANON-0000-0000-0009,37.72,Latte,14,Medium,3,6,2024,June,34:06.9
03/06/2024,42:51.7,cash,Cash,34,Americano with Milk,21,Medium,3,6,2024,June,42:51.7
03/06/2024,43:37.5,cash,Cash,34,Americano with Milk,21,Medium,3,6,2024,June,43:37.5
04/06/2024,23:42.9,card,ANON-0000-0000-0141,27.92,Cortado,9,Medium,4,6,2024,June,23:42.9
04/06/2024,27:14.0,card,ANON-0000-0000-0097,32.82,Americano with Milk,10,Medium,4,6,2024,June,27:14.0
04/06/2024,02:10.2,card,ANON-0000-0000-0254,37.72,Latte,12,Medium,4,6,2024,June,02:10.2
04/06/2024,05:29.2,card,ANON-0000-0000-0254,37.72,Hot Chocolate,12,Medium,4,6,2024,June,05:29.2
04/06/2024,30:32.5,card,ANON-0000-0000-0255,37.72,Latte,15,Medium,4,6,2024,June,30:32.5
04/06/2024,46:36.7,card,ANON-0000-0000-0192,27.92,Cortado,17,Medium,4,6,2024,June,46:36.7
04/06/2024,47:28.8,card,ANON-0000-0000-0192,37.72,Cappuccino,17,Medium,4,6,2024,June,47:28.8
04/06/2024,13:01.2,card,ANON-0000-0000-0256,37.72,Hot Chocolate,20,Medium,4,6,2024,June,13:01.2
04/06/2024,50:33.9,card,ANON-0000-0000-0257,37.72,Cappuccino,20,Medium,4,6,2024,June,50:33.9
04/06/2024,31:58.9,card,ANON-0000-0000-0258,27.92,Cortado,21,Medium,4,6,2024,June,31:58.9
04/06/2024,33:02.6,card,ANON-0000-0000-0259,32.82,Americano with Milk,21,Medium,4,6,2024,June,33:02.6
04/06/2024,34:55.7,card,ANON-0000-0000-0260,32.82,Americano with Milk,21,Medium,4,6,2024,June,34:55.7
04/06/2024,36:06.9,card,ANON-0000-0000-0260,32.82,Americano with Milk,21,Medium,4,6,2024,June,36:06.9
04/06/2024,37:15.2,card,ANON-0000-0000-0260,32.82,Americano with Milk,21,Medium,4,6,2024,June,37:15.2
05/06/2024,21:49.0,card,ANON-0000-0000-0261,37.72,Cappuccino,8,Medium,5,6,2024,June,21:49.0
05/06/2024,23:06.7,card,ANON-0000-0000-0261,37.72,Cappuccino,8,Medium,5,6,2024,June,23:06.7
05/06/2024,22:43.1,card,ANON-0000-0000-0262,27.92,Americano,9,Medium,5,6,2024,June,22:43.1
05/06/2024,28:50.6,card,ANON-0000-0000-0001,37.72,Latte,10,Medium,5,6,2024,June,28:50.6
05/06/2024,40:53.2,card,ANON-0000-0000-0097,32.82,Americano with Milk,10,Medium,5,6,2024,June,40:53.2
05/06/2024,43:57.7,card,ANON-0000-0000-0263,32.82,Americano with Milk,19,Medium,5,6,2024,June,43:57.7
05/06/2024,59:53.5,card,ANON-0000-0000-0264,37.72,Latte,19,Medium,5,6,2024,June,59:53.5
05/06/2024,10:47.6,card,ANON-0000-0000-0220,37.72,Cocoa,20,Medium,5,6,2024,June,10:47.6
05/06/2024,12:01.7,card,ANON-0000-0000-0220,27.92,Cortado,20,Medium,5,6,2024,June,12:01.7
06/06/2024,52:56.4,card,ANON-0000-0000-0097,32.82,Americano with Milk,8,Medium,6,6,2024,June,52:56.4
06/06/2024,54:08.5,card,ANON-0000-0000-0097,32.82,Americano with Milk,8,Medium,6,6,2024,June,54:08.5
06/06/2024,36:09.7,card,ANON-0000-0000-0001,37.72,Latte,10,Medium,6,6,2024,June,36:09.7
06/06/2024,17:41.5,card,ANON-0000-0000-0265,27.92,Americano,12,Medium,6,6,2024,June,17:41.5
06/06/2024,11:14.2,card,ANON-0000-0000-0224,32.82,Americano with Milk,15,Medium,6,6,2024,June,11:14.2
06/06/2024,24:06.2,card,ANON-0000-0000-0266,37.72,Cappuccino,15,Medium,6,6,2024,June,24:06.2
06/06/2024,14:05.1,card,ANON-0000-0000-0267,37.72,Latte,21,Medium,6,6,2024,June,14:05.1
06/06/2024,15:42.2,card,ANON-0000-0000-0267,37.72,Latte,21,Medium,6,6,2024,June,15:42.2
06/06/2024,18:26.7,card,ANON-0000-0000-0206,37.72,Cappuccino,21,Medium,6,6,2024,June,18:26.7
06/06/2024,19:30.4,card,ANON-0000-0000-0206,32.82,Americano with Milk,21,Medium,6,6,2024,June,19:30.4
06/06/2024,21:04.4,card,ANON-0000-0000-0267,37.72,Latte,21,Medium,6,6,2024,June,21:04.4
07/06/2024,18:04.3,card,ANON-0000-0000-0268,37.72,Cappuccino,8,Medium,7,6,2024,June,18:04.3
07/06/2024,35:28.1,card,ANON-0000-0000-0269,23.02,Espresso,10,Medium,7,6,2024,June,35:28.1
07/06/2024,34:18.3,card,ANON-0000-0000-0164,32.82,Americano with Milk,13,Medium,7,6,2024,June,34:18.3
07/06/2024,45:42.2,card,ANON-0000-0000-0270,27.92,Cortado,16,Medium,7,6,2024,June,45:42.2
07/06/2024,47:15.5,card,ANON-0000-0000-0270,27.92,Cortado,16,Medium,7,6,2024,June,47:15.5
08/06/2024,04:20.0,card,ANON-0000-0000-0271,27.92,Cortado,9,Medium,8,6,2024,June,04:20.0
08/06/2024,26:11.2,card,ANON-0000-0000-0097,32.82,Americano with Milk,9,Medium,8,6,2024,June,26:11.2
08/06/2024,24:54.3,card,ANON-0000-0000-0134,37.72,Cappuccino,20,Medium,8,6,2024,June,24:54.3
08/06/2024,25:56.3,card,ANON-0000-0000-0134,37.72,Cappuccino,20,Medium,8,6,2024,June,25:56.3
09/06/2024,15:52.8,card,ANON-0000-0000-0097,37.72,Latte,8,Medium,9,6,2024,June,15:52.8
09/06/2024,30:04.5,card,ANON-0000-0000-0272,37.72,Latte,10,Medium,9,6,2024,June,30:04.5
09/06/2024,52:05.8,card,ANON-0000-0000-0273,37.72,Cappuccino,10,Medium,9,6,2024,June,52:05.8
09/06/2024,04:41.3,card,ANON-0000-0000-0141,27.92,Cortado,11,Medium,9,6,2024,June,04:41.3
09/06/2024,07:08.1,card,ANON-0000-0000-0274,23.02,Espresso,11,Medium,9,6,2024,June,07:08.1
09/06/2024,52:49.6,card,ANON-0000-0000-0275,37.72,Cappuccino,11,Medium,9,6,2024,June,52:49.6
09/06/2024,11:23.6,card,ANON-0000-0000-0276,32.82,Americano with Milk,12,Medium,9,6,2024,June,11:23.6
09/06/2024,13:08.1,card,ANON-0000-0000-0276,37.72,Latte,12,Medium,9,6,2024,June,13:08.1
09/06/2024,14:10.8,card,ANON-0000-0000-0276,37.72,Latte,12,Medium,9,6,2024,June,14:10.8
09/06/2024,10:30.7,card,ANON-0000-0000-0277,27.92,Cortado,15,Medium,9,6,2024,June,10:30.7
09/06/2024,17:28.2,card,ANON-0000-0000-0278,37.72,Cappuccino,16,Medium,9,6,2024,June,17:28.2
09/06/2024,21:19.3,card,ANON-0000-0000-0279,32.82,Americano with Milk,19,Medium,9,6,2024,June,21:19.3
09/06/2024,05:08.8,card,ANON-0000-0000-0280,27.92,Americano,21,Medium,9,6,2024,June,05:08.8
10/06/2024,47:49.9,card,ANON-0000-0000-0281,37.72,Cappuccino,12,Medium,10,6,2024,June,47:49.9
10/06/2024,56:48.3,card,ANON-0000-0000-0097,37.72,Latte,12,Medium,10,6,2024,June,56:48.3
10/06/2024,04:28.1,card,ANON-0000-0000-0282,37.72,Hot Chocolate,19,Medium,10,6,2024,June,04:28.1
10/06/2024,05:22.8,card,ANON-0000-0000-0282,37.72,Hot Chocolate,19,Medium,10,6,2024,June,05:22.8
10/06/2024,37:23.6,card,ANON-0000-0000-0283,37.72,Latte,19,Medium,10,6,2024,June,37:23.6
10/06/2024,38:19.7,card,ANON-0000-0000-0283,37.72,Latte,19,Medium,10,6,2024,June,38:19.7
11/06/2024,38:04.0,card,ANON-0000-0000-0284,32.82,Americano with Milk,10,Medium,11,6,2024,June,38:04.0
11/06/2024,48:25.3,card,ANON-0000-0000-0285,37.72,Latte,18,Medium,11,6,2024,June,48:25.3
11/06/2024,49:36.4,card,ANON-0000-0000-0285,37.72,Latte,18,Medium,11,6,2024,June,49:36.4
11/06/2024,17:03.3,card,ANON-0000-0000-0286,37.72,Hot Chocolate,21,Medium,11,6,2024,June,17:03.3
11/06/2024,27:41.9,card,ANON-0000-0000-0287,32.82,Americano with Milk,21,Medium,11,6,2024,June,27:41.9
11/06/2024,28:50.2,card,ANON-0000-0000-0287,32.82,Americano with Milk,21,Medium,11,6,2024,June,28:50.2
12/06/2024,18:18.8,card,ANON-0000-0000-0288,37.72,Hot Chocolate,10,Medium,12,6,2024,June,18:18.8
12/06/2024,51:43.9,card,ANON-0000-0000-0289,37.72,Cappuccino,11,Medium,12,6,2024,June,51:43.9
12/06/2024,41:17.2,card,ANON-0000-0000-0283,37.72,Latte,17,Medium,12,6,2024,June,41:17.2
12/06/2024,47:27.9,card,ANON-0000-0000-0290,37.72,Latte,17,Medium,12,6,2024,June,47:27.9
12/06/2024,16:33.6,card,ANON-0000-0000-0256,37.72,Hot Chocolate,20,Medium,12,6,2024,June,16:33.6
12/06/2024,25:34.2,card,ANON-0000-0000-0291,32.82,Americano with Milk,20,Medium,12,6,2024,June,25:34.2
13/06/2024,54:24.2,card,ANON-0000-0000-0292,27.92,Americano,8,Medium,13,6,2024,June,54:24.2
13/06/2024,57:25.6,card,ANON-0000-0000-0097,37.72,Latte,8,Medium,13,6,2024,June,57:25.6
13/06/2024,50:25.0,card,ANON-0000-0000-0293,32.82,Americano with Milk,9,Medium,13,6,2024,June,50:25.0
13/06/2024,57:11.5,card,ANON-0000-0000-0141,27.92,Cortado,9,Medium,13,6,2024,June,57:11.5
13/06/2024,04:58.6,card,ANON-0000-0000-0294,32.82,Americano with Milk,17,Medium,13,6,2024,June,04:58.6
13/06/2024,27:46.6,card,ANON-0000-0000-0295,37.72,Hot Chocolate,17,Medium,13,6,2024,June,27:46.6
13/06/2024,22:19.1,card,ANON-0000-0000-0296,37.72,Latte,19,Medium,13,6,2024,June,22:19.1
13/06/2024,20:51.8,card,ANON-0000-0000-0012,32.82,Americano with Milk,20,Medium,13,6,2024,June,20:51.8
13/06/2024,43:46.0,card,ANON-0000-0000-0012,23.02,Espresso,20,Medium,13,6,2024,June,43:46.0
13/06/2024,45:00.6,card,ANON-0000-0000-0295,23.02,Espresso,20,Medium,13,6,2024,June,45:00.6
13/06/2024,48:17.9,card,ANON-0000-0000-0009,32.82,Americano with Milk,20,Medium,13,6,2024,June,48:17.9
13/06/2024,02:28.4,card,ANON-0000-0000-0009,32.82,Americano with Milk,21,Medium,13,6,2024,June,02:28.4
14/06/2024,46:13.2,card,ANON-0000-0000-0141,27.92,Cortado,7,Medium,14,6,2024,June,46:13.2
14/06/2024,30:31.6,card,ANON-0000-0000-0297,27.92,Americano,10,Medium,14,6,2024,June,30:31.6
14/06/2024,14:41.7,card,ANON-0000-0000-0097,37.72,Latte,12,Medium,14,6,2024,June,14:41.7
14/06/2024,29:53.4,card,ANON-0000-0000-0298,32.82,Americano with Milk,18,Medium,14,6,2024,June,29:53.4
15/06/2024,26:02.0,card,ANON-0000-0000-0299,37.72,Cappuccino,11,Medium,15,6,2024,June,26:02.0
15/06/2024,21:28.1,card,ANON-0000-0000-0300,37.72,Latte,12,Medium,15,6,2024,June,21:28.1
15/06/2024,22:46.9,card,ANON-0000-0000-0300,32.82,Americano with Milk,12,Medium,15,6,2024,June,22:46.9
15/06/2024,23:52.2,card,ANON-0000-0000-0300,23.02,Espresso,12,Medium,15,6,2024,June,23:52.2
15/06/2024,24:35.1,card,ANON-0000-0000-0300,37.72,Cocoa,12,Medium,15,6,2024,June,24:35.1
15/06/2024,25:24.0,card,ANON-0000-0000-0300,32.82,Americano with Milk,12,Medium,15,6,2024,June,25:24.0
15/06/2024,03:29.9,card,ANON-0000-0000-0301,32.82,Americano with Milk,16,Medium,15,6,2024,June,03:29.9
15/06/2024,14:04.6,card,ANON-0000-0000-0302,27.92,Americano,18,Medium,15,6,2024,June,14:04.6
16/06/2024,43:51.5,card,ANON-0000-0000-0059,32.82,Americano with Milk,10,Medium,16,6,2024,June,43:51.5
16/06/2024,58:41.4,card,ANON-0000-0000-0303,37.72,Latte,10,Medium,16,6,2024,June,58:41.4
16/06/2024,00:38.2,card,ANON-0000-0000-0303,37.72,Hot Chocolate,11,Medium,16,6,2024,June,00:38.2
16/06/2024,01:41.5,card,ANON-0000-0000-0303,37.72,Hot Chocolate,11,Medium,16,6,2024,June,01:41.5
16/06/2024,49:27.6,card,ANON-0000-0000-0276,32.82,Americano with Milk,12,Medium,16,6,2024,June,49:27.6
16/06/2024,00:39.0,card,ANON-0000-0000-0274,23.02,Espresso,14,Medium,16,6,2024,June,00:39.0
16/06/2024,02:36.3,card,ANON-0000-0000-0304,32.82,Americano with Milk,15,Medium,16,6,2024,June,02:36.3
16/06/2024,05:10.4,card,ANON-0000-0000-0304,32.82,Americano with Milk,15,Medium,16,6,2024,June,05:10.4
16/06/2024,43:59.6,card,ANON-0000-0000-0305,37.72,Hot Chocolate,15,Medium,16,6,2024,June,43:59.6
16/06/2024,47:36.5,card,ANON-0000-0000-0306,37.72,Hot Chocolate,16,Medium,16,6,2024,June,47:36.5
16/06/2024,45:17.3,card,ANON-0000-0000-0059,32.82,Americano with Milk,17,Medium,16,6,2024,June,45:17.3
16/06/2024,46:16.6,card,ANON-0000-0000-0059,32.82,Americano with Milk,17,Medium,16,6,2024,June,46:16.6
17/06/2024,57:24.0,card,ANON-0000-0000-0307,27.92,Americano,8,Medium,17,6,2024,June,57:24.0
17/06/2024,12:05.1,card,ANON-0000-0000-0308,27.92,Cortado,10,Medium,17,6,2024,June,12:05.1
